Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-February-2025,1258.00,1263.00,1246.45,1250.25,1252.067794669438229957,113534,12379,142152265.00,68495,60.33,16.55,-7.75
19-February-2025,1235.05,1263.20,1230.20,1261.45,1252.634678646325918006,97276,3490,121851291.00,39040,40.13,33.00,26.40
18-February-2025,1250.70,1255.00,1237.15,1242.80,1242.421347876899104012,269535,6689,334876038.00,196241,72.81,17.85,-7.90
17-February-2025,1250.25,1258.45,1233.60,1251.30,1241.814353511086605490,101564,2932,126123633.00,59407,58.49,24.85,1.05
14-February-2025,1252.00,1263.00,1244.65,1258.45,1252.492183835671007909,311278,8631,389873262.00,244410,78.52,18.35,6.45
13-February-2025,1251.95,1265.80,1246.05,1248.50,1255.377117563016634350,78392,3529,98411523.00,28626,36.52,19.75,-3.45
12-February-2025,1255.05,1267.40,1244.55,1251.95,1250.469320899270598289,266794,6645,333617712.00,210395,78.86,22.85,-3.10
11-February-2025,1262.90,1262.90,1248.00,1253.40,1255.094179730473047304,349056,11541,438098154.00,73712,21.12,14.90,-9.50
10-February-2025,1259.95,1264.90,1249.15,1262.90,1256.705125396585586946,264760,9804,332725249.00,174964,66.08,15.75,2.95
7-February-2025,1272.60,1273.50,1249.65,1256.90,1260.756741999089943879,98895,5844,124682538.00,38850,39.28,23.85,-15.70
6-February-2025,1275.00,1277.10,1263.30,1272.65,1267.758718492381208563,252796,5788,320484333.00,191573,75.78,13.80,-2.35
5-February-2025,1271.00,1277.55,1265.15,1267.90,1271.884361639890193960,222210,7934,282625424.00,162711,73.22,12.40,-3.10
4-February-2025,1266.95,1280.95,1260.15,1268.45,1269.896137952420436696,445023,14344,565132989.00,274369,61.65,20.80,1.50
3-February-2025,1249.30,1260.20,1237.90,1252.80,1246.676795987608791857,54232,2498,67609776.00,21432,39.52,22.30,3.50
1-February-2025,1251.05,1261.95,1233.75,1255.15,1250.334461308783279422,80380,2628,100501884.00,35868,44.62,28.20,4.10
31-January-2025,1254.05,1256.15,1239.50,1252.55,1244.903551043527515140,114755,3455,142858907.00,62842,54.76,16.65,-1.50
30-January-2025,1250.00,1259.00,1240.00,1254.05,1250.332536046607532485,133369,3547,166755600.00,78694,59.00,19.00,4.05
29-January-2025,1252.00,1255.80,1243.40,1251.35,1249.364260811126911695,269329,7056,336490027.00,195300,72.51,12.40,-0.65
28-January-2025,1240.25,1263.90,1235.55,1246.95,1253.097583510752268671,807411,18834,1011764773.00,295399,36.59,28.35,6.70
27-January-2025,1194.00,1234.40,1192.65,1228.00,1223.760504665219177278,426025,14874,521352569.00,179104,42.04,41.75,34.00
24-January-2025,1203.40,1217.80,1202.00,1209.45,1210.274449475056419169,142682,4853,172684379.00,69331,48.59,15.80,6.05
23-January-2025,1198.80,1208.05,1187.00,1202.45,1200.463827035018017185,43292,2949,51970480.00,14589,33.70,21.05,3.65
22-January-2025,1202.00,1207.40,1191.95,1200.30,1200.056843566986657006,66252,3589,79506166.00,21012,31.72,15.45,-1.70
21-January-2025,1238.95,1238.95,1192.30,1196.10,1211.540004220731465553,938226,20902,1136698332.00,248724,26.51,46.65,-42.85
20-January-2025,1225.40,1241.50,1215.45,1232.85,1228.101327712466589886,92038,5018,113031990.00,38378,41.70,26.05,7.45
17-January-2025,1244.95,1246.60,1218.65,1225.90,1227.198385262423007195,88807,6771,108983807.00,36451,41.05,27.95,-19.05
16-January-2025,1247.95,1255.65,1240.15,1249.80,1245.407091834552376063,116895,4629,145581862.00,63039,53.93,15.50,1.85
15-January-2025,1237.85,1244.10,1230.00,1238.45,1237.135466712422786547,46624,1863,57680204.00,24376,52.28,14.10,0.60
14-January-2025,1230.25,1244.45,1228.00,1239.25,1236.816716885539837395,1183486,11137,1463755269.00,900534,76.09,16.45,9.00
13-January-2025,1241.65,1243.85,1225.10,1229.80,1233.308086090163483238,109002,5278,134433048.00,58613,53.77,18.75,-11.85
10-January-2025,1259.00,1264.40,1243.00,1248.60,1254.847458438073926309,271703,8760,340945819.00,197905,72.84,21.40,-10.40
9-January-2025,1260.85,1264.25,1248.30,1262.45,1252.653401496314145405,273071,8582,342063317.00,201118,73.65,15.95,1.60
8-January-2025,1280.50,1285.20,1252.80,1264.00,1264.173530627842582035,159626,6933,201794964.00,79651,49.90,32.40,-16.50
7-January-2025,1266.20,1288.55,1266.20,1280.50,1280.026212375022387981,189834,9222,242992496.00,79576,41.92,22.35,14.30
6-January-2025,1266.05,1277.15,1257.05,1264.35,1265.807122011614538808,305307,15469,386459775.00,170881,55.97,20.10,-1.70
3-January-2025,1290.55,1290.55,1262.45,1265.50,1269.036251467406395280,363737,13928,461595439.00,122984,33.81,28.10,-25.05
2-January-2025,1285.00,1293.00,1279.00,1290.90,1287.935363663573780305,133640,5600,172119682.00,68824,51.50,14.00,5.90
1-January-2025,1280.35,1293.00,1267.25,1284.45,1282.239778315681098783,91301,4596,117069774.00,23700,25.96,25.75,4.10
31-December-2024,1287.95,1292.00,1280.40,1282.00,1283.361227148183084040,44526,1917,57142942.00,21984,49.37,11.60,-5.95
30-December-2024,1300.05,1326.90,1289.55,1293.90,1309.694054028300538377,209890,6514,274891685.00,43959,20.94,37.35,-6.15
27-December-2024,1298.00,1315.55,1298.00,1307.15,1306.792577245499826071,261601,9153,341858245.00,129913,49.66,17.55,9.15
26-December-2024,1300.05,1312.50,1289.20,1298.20,1294.585476206215249469,272298,8738,352513036.00,199419,73.24,23.30,-1.85
24-December-2024,1298.90,1301.40,1290.15,1297.65,1294.846978623947022447,205370,3508,265922724.00,106413,51.82,11.25,-1.25
23-December-2024,1295.00,1307.35,1287.00,1296.40,1293.736976695831730091,418423,6653,541329307.00,336573,80.44,20.35,1.40
20-December-2024,1280.35,1298.00,1272.55,1285.70,1284.442374767254976154,266923,9668,342847212.00,64703,24.24,25.45,5.35
19-December-2024,1286.65,1302.35,1284.90,1287.25,1291.832437322983321095,76264,3654,98520309.00,25159,32.99,17.45,0.60
18-December-2024,1328.00,1334.30,1307.85,1313.60,1318.394479734304968884,62026,2114,81774736.00,21643,34.89,26.45,-14.40
17-December-2024,1345.70,1347.95,1326.55,1333.10,1334.560665474224912860,87216,3362,116395043.00,41506,47.59,21.40,-12.60
16-December-2024,1344.00,1350.20,1340.00,1345.55,1345.594198888283023935,122873,4779,165337196.00,59919,48.76,10.20,1.55
13-December-2024,1328.95,1347.00,1313.55,1345.10,1338.159114345656477058,253101,6290,338689410.00,109127,43.12,33.45,16.15
12-December-2024,1325.95,1338.65,1324.60,1328.95,1332.319161545393289440,123179,4639,164113742.00,53720,43.61,14.05,3.00
11-December-2024,1325.95,1330.70,1316.40,1328.30,1325.968099459820136296,203821,5171,270260144.00,121641,59.68,14.30,2.35
10-December-2024,1322.00,1332.00,1315.55,1330.35,1328.116926414238849227,337443,6005,448163760.00,238001,70.53,16.45,8.35
9-December-2024,1324.55,1328.85,1320.20,1322.75,1324.029189915271750361,212916,2881,281906999.00,168834,79.30,8.65,-1.80
6-December-2024,1339.20,1347.00,1327.00,1328.55,1332.566996347770669411,326376,6738,434917886.00,161381,49.45,20.00,-10.65
5-December-2024,1315.25,1342.75,1308.70,1333.80,1328.217071125321033597,114474,4524,152046321.00,45552,39.79,34.05,18.55
4-December-2024,1306.70,1319.80,1302.00,1315.25,1314.168940368940368940,279720,4113,367599336.00,209692,74.96,17.80,8.55
3-December-2024,1307.95,1312.30,1297.50,1307.40,1306.266071921272877770,173968,3982,227248496.00,106053,60.96,14.80,-0.55
2-December-2024,1300.65,1309.90,1289.05,1303.90,1302.151462026608922812,259537,7324,337956484.00,207109,79.80,20.85,3.25
29-November-2024,1283.90,1303.35,1283.90,1300.65,1297.418297058120066969,250860,11319,325470354.00,85667,34.15,19.45,16.75
28-November-2024,1299.00,1310.50,1282.55,1286.45,1294.157719607655751804,345309,9120,446884308.00,173817,50.34,27.95,-12.55
27-November-2024,1299.95,1310.70,1297.55,1301.85,1304.119369868324494966,288892,9278,376749653.00,224444,77.69,13.15,1.90
26-November-2024,1305.05,1314.00,1302.45,1305.05,1306.113207334697171599,266405,5955,347955089.00,167679,62.94,11.55,0.00
25-November-2024,1293.00,1311.00,1290.20,1301.50,1304.184815418331968663,740106,13053,965235007.00,334427,45.19,20.80,8.50
22-November-2024,1255.65,1281.00,1255.50,1278.20,1274.099975415716208700,496252,13584,632274661.00,190038,38.29,25.50,22.55
21-November-2024,1248.65,1256.55,1233.00,1250.10,1246.410021983440511166,97346,5278,121333030.00,33494,34.41,23.55,1.45
19-November-2024,1254.25,1261.15,1241.00,1248.70,1251.910962802007346474,115974,6208,145189122.00,44707,38.55,20.15,-5.55
18-November-2024,1254.95,1261.80,1249.80,1253.75,1253.949916565002173516,356565,19274,447114652.00,167245,46.90,12.00,-1.20
14-November-2024,1257.25,1267.45,1243.20,1255.25,1254.202936187495520462,418570,17387,524971723.00,129715,30.99,24.25,-2.00
13-November-2024,1270.50,1276.40,1250.00,1253.85,1264.968693265780029554,94740,5651,119843134.00,31683,33.44,26.40,-16.65
12-November-2024,1276.00,1294.60,1264.80,1270.50,1280.171047492373140788,189462,4874,242543767.00,74151,39.14,29.80,-5.50
11-November-2024,1262.00,1275.65,1246.75,1269.15,1266.177093183619607001,1882348,29558,2383385919.00,1163919,61.83,28.90,7.15
8-November-2024,1274.65,1275.00,1253.00,1259.35,1259.064693138045483333,577882,10120,727590823.00,320148,55.40,22.00,-15.30
7-November-2024,1302.70,1302.70,1275.50,1278.90,1286.192446935855887419,68502,2596,88106755.00,31797,46.42,27.20,-23.80
6-November-2024,1296.30,1314.80,1292.55,1302.75,1306.553383125592154643,81271,3104,106184900.00,35506,43.69,22.25,6.45
5-November-2024,1270.25,1300.90,1263.40,1295.90,1281.794042794557762204,133989,4649,171746302.00,48445,36.16,37.50,25.65
4-November-2024,1291.00,1291.00,1270.00,1276.40,1276.888947951273532668,1151325,15957,1470114168.00,1016272,88.27,21.00,-14.60
1-November-2024,1294.65,1295.95,1285.80,1292.00,1292.122550877114771638,44863,3087,57968494.00,16677,37.17,10.15,-2.65
31-October-2024,1307.00,1319.10,1288.30,1291.55,1296.604276319825291079,326028,12500,422729299.00,83955,25.75,30.80,-15.45
30-October-2024,1318.15,1330.40,1305.45,1312.20,1313.431827363787074574,215343,14160,282838350.00,97518,45.28,24.95,-5.95
29-October-2024,1300.00,1334.90,1299.70,1332.40,1316.810945083899597836,288440,7954,379820949.00,96126,33.33,35.20,32.40
28-October-2024,1288.15,1307.80,1280.65,1292.65,1293.675368541849441708,2523594,54589,3264711398.00,383564,15.20,27.15,4.50
25-October-2024,1248.95,1268.40,1234.85,1255.50,1251.206833666270559865,546149,19768,683345361.00,244223,44.72,33.55,6.55
24-October-2024,1250.10,1260.00,1241.00,1252.60,1251.785344413402850685,168591,10439,211039743.00,107903,64.00,19.00,2.50
23-October-2024,1262.90,1267.50,1243.30,1251.55,1252.454159428681721675,259050,28330,324448250.00,173411,66.94,24.20,-11.35
22-October-2024,1270.95,1284.70,1260.25,1267.75,1274.314250161510529213,314221,14174,400416298.00,127463,40.56,24.45,-3.20
21-October-2024,1268.95,1272.55,1250.75,1259.35,1260.109011139430542302,815302,17388,1027369397.00,212972,26.12,21.80,-9.60
18-October-2024,1229.95,1267.40,1224.40,1263.20,1254.990317994312948055,399504,20652,501373652.00,166481,41.67,43.00,33.25
17-October-2024,1245.05,1257.00,1224.60,1232.50,1234.872922848664688427,53920,2193,66584348.00,28876,53.55,32.40,-12.55
16-October-2024,1245.60,1255.00,1241.70,1243.05,1247.489468703528457482,36985,2844,46138398.00,8351,22.58,13.30,-2.55
15-October-2024,1235.25,1258.10,1235.25,1255.45,1249.267078119139359634,146635,6797,183186278.00,83509,56.95,22.85,20.20
14-October-2024,1222.80,1237.55,1218.00,1232.00,1232.010599289894065211,516261,12921,636039024.00,223705,43.33,19.55,9.20
11-October-2024,1238.95,1242.90,1221.55,1222.85,1225.852468038269409872,425196,22020,521227566.00,99974,23.51,21.35,-16.10
10-October-2024,1249.85,1254.50,1238.25,1243.25,1245.365800122974847353,139866,4894,174184333.00,38080,27.23,16.25,-6.60
9-October-2024,1241.90,1264.90,1232.90,1244.60,1248.194648751954595471,259005,8668,323288655.00,95434,36.85,32.00,2.70
8-October-2024,1230.00,1247.60,1229.25,1236.65,1239.134451901565995525,53640,2593,66467172.00,18584,34.65,18.35,6.65
7-October-2024,1239.10,1262.75,1224.40,1233.10,1238.833263892204220573,1382466,22062,1712644867.00,307543,22.25,38.35,-6.00
4-October-2024,1249.00,1264.75,1235.85,1239.05,1250.001429533936784134,682740,18676,853425976.00,117302,17.18,28.90,-9.95
3-October-2024,1255.10,1265.65,1248.30,1256.40,1253.834045310208324433,280908,11326,352212014.00,76268,27.15,17.35,1.30
1-October-2024,1268.05,1280.00,1267.80,1274.90,1274.461435884686232187,88489,3290,112775818.00,49086,55.47,12.20,6.85
30-September-2024,1294.45,1296.90,1270.55,1272.85,1276.080855037661884530,682122,17801,870442825.00,175633,25.75,26.35,-21.60
27-September-2024,1331.40,1332.00,1303.05,1306.50,1315.214552503861083486,218203,9952,286983761.00,65561,30.05,28.95,-24.90
26-September-2024,1323.80,1333.20,1316.45,1330.90,1326.956329324314041179,249687,5587,331323745.00,169812,68.01,16.75,7.10
25-September-2024,1312.00,1327.80,1310.55,1323.80,1323.162494821388001657,224481,5912,297024840.00,154472,68.81,17.25,11.80
24-September-2024,1323.00,1331.10,1315.95,1318.90,1321.464678929324894514,182016,8748,240527715.00,110260,60.58,15.15,-4.10
23-September-2024,1336.15,1336.15,1308.80,1323.50,1320.131435196988088359,1839629,22527,2428552072.00,288974,15.71,27.35,-12.65
20-September-2024,1295.00,1361.35,1291.55,1340.25,1327.516379756611154371,3907903,51190,5187805243.00,1382193,35.37,69.80,45.25
19-September-2024,1289.75,1299.95,1283.40,1291.55,1292.820449094876620472,333159,5679,430714768.00,209706,62.94,16.55,1.80
18-September-2024,1263.00,1295.00,1263.00,1288.05,1284.505822585220469859,271443,11951,348670114.00,145579,53.63,32.00,25.05
17-September-2024,1262.25,1272.15,1260.05,1268.40,1267.076069391634980988,126240,5994,159955683.00,66639,52.79,12.10,6.15
16-September-2024,1250.00,1265.40,1243.10,1262.30,1257.897963077581753791,644649,18163,810902664.00,209368,32.48,22.30,12.30
13-September-2024,1250.15,1256.20,1242.30,1250.50,1249.579371588022503848,575546,14970,719190409.00,194443,33.78,13.90,0.35
12-September-2024,1241.90,1256.90,1226.25,1251.05,1236.270165244626849551,462950,17026,572331273.00,298816,64.55,30.65,9.15
11-September-2024,1234.75,1239.35,1225.70,1236.55,1232.136671920392326997,182093,4597,224363463.00,135699,74.52,13.65,1.80
10-September-2024,1237.65,1241.10,1227.30,1237.20,1235.251712020569959288,233350,9128,288245987.00,118615,50.83,13.80,-0.45
9-September-2024,1204.95,1250.00,1201.00,1237.85,1222.038295749644214263,340795,8733,416464541.00,132866,38.99,49.00,32.90
6-September-2024,1229.35,1233.70,1204.95,1208.45,1213.685461461563225401,708228,20398,859566027.00,90143,12.73,28.75,-20.90
5-September-2024,1235.90,1243.45,1231.20,1235.90,1234.968006124880710399,185473,8143,229053221.00,126571,68.24,12.25,0.00
4-September-2024,1236.05,1243.55,1232.80,1235.75,1240.073518284326435151,566961,7805,703073322.00,494267,87.18,10.75,-0.30
3-September-2024,1223.40,1250.80,1221.00,1247.80,1233.690525877817434777,307638,10913,379530086.00,167282,54.38,29.80,24.40
2-September-2024,1235.05,1239.00,1221.95,1230.00,1229.801356721413589515,1040302,25207,1279364811.00,171753,16.51,17.05,-5.05
30-August-2024,1232.85,1234.90,1219.00,1230.15,1226.933961934601463392,372149,12322,456602247.00,116566,31.32,15.90,-2.70
29-August-2024,1213.15,1234.90,1213.15,1221.55,1227.809168461294469207,179703,8195,220640991.00,110368,61.42,21.75,8.40
28-August-2024,1220.95,1226.00,1217.60,1223.75,1223.065924287657895245,155087,5806,189681625.00,113979,73.49,8.40,2.80
27-August-2024,1213.00,1232.00,1209.25,1226.15,1230.128914493044888818,1114576,5792,1371072165.00,1015529,91.11,22.75,13.15
26-August-2024,1204.60,1214.60,1201.00,1212.90,1211.848966642866633036,925769,20418,1121892206.00,315095,34.04,13.60,8.30
23-August-2024,1189.00,1205.00,1188.25,1203.60,1200.913516694963214487,662625,15217,795755319.00,207972,31.39,16.75,14.60
22-August-2024,1180.05,1192.90,1177.00,1191.10,1186.362545031314083023,90215,4472,107027697.00,30568,33.88,15.90,11.05
21-August-2024,1172.25,1178.00,1165.20,1174.70,1170.823350019971485966,342989,10229,401579530.00,226324,65.99,12.80,2.45
20-August-2024,1175.00,1189.45,1170.35,1179.95,1181.720410648256755700,89517,4016,105784066.00,33293,37.19,19.10,4.95
19-August-2024,1191.45,1195.35,1173.35,1175.75,1179.304203463012176723,475251,11850,560465502.00,135877,28.59,22.00,-15.70
16-August-2024,1168.55,1193.20,1165.65,1187.45,1184.097299870443548278,739446,18043,875576012.00,134554,18.20,27.55,18.90
14-August-2024,1166.20,1169.40,1153.30,1162.20,1157.998290142081050884,221071,7493,255999840.00,147031,66.51,16.10,-4.00
13-August-2024,1180.80,1188.50,1163.30,1168.45,1174.230068361867218339,184167,8842,216254429.00,83468,45.32,25.20,-12.35
12-August-2024,1168.00,1178.35,1156.35,1173.05,1171.070766675794811091,1358436,33976,1590824688.00,273817,20.16,22.00,5.05
9-August-2024,1183.60,1183.60,1168.95,1171.95,1173.776812513849438971,397128,13568,466139638.00,163305,41.12,14.65,-11.65
8-August-2024,1171.95,1174.80,1159.05,1164.60,1167.307809741901626830,146727,9099,171275573.00,37892,25.82,15.75,-7.35
7-August-2024,1181.95,1181.95,1162.00,1172.85,1169.487115191729033253,103688,4745,121261780.00,55190,53.23,19.95,-9.10
6-August-2024,1174.10,1187.10,1161.40,1166.40,1170.880625964875242455,227361,9395,266212590.00,111979,49.25,25.70,-7.70
5-August-2024,1173.30,1188.90,1167.25,1172.70,1172.912145492008044732,2131581,29778,2500157244.00,572848,26.87,21.65,-0.60
2-August-2024,1199.80,1201.60,1189.80,1196.45,1196.379488353955569860,807785,23859,966417405.00,220480,27.29,11.80,-3.35
1-August-2024,1214.95,1222.35,1206.10,1210.50,1215.038830083012273106,201416,5173,244728261.00,130960,65.02,16.25,-4.45
31-July-2024,1219.90,1224.00,1211.40,1214.80,1216.509122628074898351,358833,9186,436523618.00,186267,51.91,12.60,-5.10
30-July-2024,1212.05,1230.50,1204.65,1210.40,1218.862574761476636826,441571,12719,538214366.00,236017,53.45,25.85,-1.65
29-July-2024,1220.00,1242.45,1204.00,1214.15,1218.073317560847734060,3959638,54697,4823129395.00,679084,17.15,38.45,-5.85
26-July-2024,1197.95,1218.00,1186.00,1207.70,1202.640988127949901205,779899,17854,937938504.00,322168,41.31,32.00,9.75
25-July-2024,1203.10,1218.60,1190.55,1198.00,1201.083186918085856978,144566,7447,173635792.00,54469,37.68,28.05,-5.10
24-July-2024,1227.75,1233.55,1202.25,1222.65,1216.258913372046774321,251420,9099,305791816.00,122173,48.59,31.30,-5.10
23-July-2024,1242.20,1248.45,1212.65,1227.80,1231.707703554877316217,391209,19304,481855139.00,192981,49.33,35.80,-14.40
22-July-2024,1243.85,1245.00,1232.80,1241.55,1240.924948492948303899,1142562,23952,1417833691.00,286723,25.09,12.20,-2.30
19-July-2024,1245.95,1250.85,1240.15,1248.25,1246.870462896816060436,467534,14783,582954335.00,75046,16.05,10.70,2.30
18-July-2024,1229.25,1256.00,1229.25,1249.75,1244.956750857752539407,369279,13094,459736384.00,179514,48.61,26.75,20.50
16-July-2024,1228.15,1244.75,1228.15,1240.20,1240.984684264595522072,1372510,5769,1703263889.00,1295169,94.36,16.60,12.05
15-July-2024,1232.90,1238.50,1224.50,1230.25,1232.268708286435716526,1909301,35097,2352771877.00,759634,39.79,14.00,-2.65
12-July-2024,1237.00,1253.30,1230.00,1232.95,1239.627391875149847010,946799,27411,1173677975.00,196904,20.80,23.30,-4.05
11-July-2024,1245.05,1257.65,1225.05,1239.90,1237.400839404871377708,212055,8976,262397035.00,77229,36.42,32.60,-5.15
10-July-2024,1251.00,1251.05,1236.50,1243.50,1243.714750873591867653,163692,7200,203586155.00,96020,58.66,14.55,-7.50
9-July-2024,1236.35,1250.00,1229.65,1248.20,1242.281545741324921135,67204,2852,83486289.00,28553,42.49,20.35,11.85
8-July-2024,1228.10,1239.30,1216.80,1234.55,1233.839536110983759592,1025159,22773,1264881705.00,126601,12.35,22.50,6.45
5-July-2024,1227.00,1242.30,1221.00,1233.45,1230.519050296613498860,814528,28936,1002292221.00,135692,16.66,21.30,6.45
4-July-2024,1230.00,1234.30,1214.90,1233.10,1225.770084637854842333,200265,13840,245478846.00,95294,47.58,19.40,3.10
3-July-2024,1195.55,1215.50,1181.00,1201.25,1202.758806273946360153,167040,6774,200908831.00,49105,29.40,34.50,5.70
2-July-2024,1218.00,1218.00,1185.55,1190.40,1195.811685990821622085,209841,11430,250930320.00,91070,43.40,32.45,-27.60
1-July-2024,1198.30,1215.60,1191.80,1212.15,1209.358770736336563063,1525824,45353,1845268637.00,180314,11.82,23.80,13.85
28-June-2024,1225.00,1227.00,1196.20,1199.80,1204.451300109282034380,691788,24396,833224956.00,110737,16.01,30.80,-25.20
27-June-2024,1222.30,1234.90,1211.00,1219.35,1223.941421265055095242,374624,12140,458517831.00,163627,43.68,23.90,-2.95
26-June-2024,1202.65,1222.50,1193.90,1218.25,1210.985634839790608862,508522,15655,615812837.00,214221,42.13,28.60,15.60
25-June-2024,1164.40,1207.00,1164.40,1199.05,1176.793017909065310378,969509,9931,1140911422.00,149328,15.40,42.60,34.65
24-June-2024,1154.10,1175.70,1154.05,1170.00,1168.249813868694860350,2143648,50114,2504316377.00,541765,25.27,21.65,15.90
21-June-2024,1157.25,1169.30,1150.20,1158.05,1157.564637448080645631,1542055,43563,1785028337.00,417602,27.08,19.10,0.80
20-June-2024,1150.05,1159.75,1135.45,1156.80,1147.197850845884264114,340413,10555,390521062.00,185493,54.49,24.30,6.75
19-June-2024,1129.95,1165.30,1126.10,1144.75,1145.298959993342367508,805091,26627,922069885.00,448503,55.71,39.20,14.80
18-June-2024,1112.25,1129.95,1101.00,1123.05,1115.375408315706277668,437774,18625,488282354.00,313088,71.52,28.95,10.80
14-June-2024,1112.35,1112.90,1099.55,1105.85,1106.323755449583540079,1056044,31128,1168326564.00,238797,22.61,13.35,-6.50
13-June-2024,1123.00,1123.00,1105.10,1107.35,1113.981994595122586526,276417,9654,307923561.00,116796,42.25,17.90,-15.65
12-June-2024,1117.70,1133.35,1111.95,1119.65,1123.065548809214220835,265329,8996,297981859.00,125116,47.16,21.40,1.95
11-June-2024,1121.95,1129.00,1111.05,1118.55,1120.417346019400642147,322979,11275,361871274.00,183234,56.73,17.95,-3.40
10-June-2024,1119.95,1133.00,1115.75,1124.05,1125.404920743167342892,1105646,31367,1244299449.00,178635,16.16,17.25,4.10
7-June-2024,1102.15,1128.60,1102.15,1121.90,1122.418308003540898788,1207603,30660,1355435716.00,232291,19.24,26.45,19.75
6-June-2024,1116.75,1117.90,1097.00,1110.70,1109.308504182740236660,276852,10063,307114278.00,134988,48.76,20.90,-6.05
5-June-2024,1089.65,1123.20,1051.50,1108.70,1087.745048092411063555,434580,21722,472712243.00,151771,34.92,71.70,19.05
4-June-2024,1157.95,1158.55,1054.10,1073.20,1096.717453503749243820,1137296,54403,1247292373.00,380696,33.47,104.45,-84.75
3-June-2024,1161.25,1171.55,1136.00,1160.30,1152.807751526229939166,2601836,40142,2999416709.00,307071,11.80,35.55,-0.95
31-May-2024,1119.25,1130.40,1111.50,1119.65,1120.534596814590620294,1375459,41339,1541249396.00,541049,39.34,18.90,0.40
30-May-2024,1100.75,1120.60,1097.65,1114.85,1112.941143461021725595,244136,10303,271708999.00,134150,54.95,22.95,14.10
29-May-2024,1111.05,1123.35,1098.70,1102.25,1108.004670761775208297,188192,7788,208517615.00,129991,69.07,24.65,-8.80
28-May-2024,1131.75,1134.95,1125.00,1126.90,1129.235759106837258577,122710,4728,138568520.00,71410,58.19,9.95,-4.85
27-May-2024,1131.20,1147.90,1122.00,1130.10,1134.902732958488565051,946703,17481,1074415822.00,335211,35.41,25.90,-1.10
24-May-2024,1130.00,1134.80,1124.10,1131.25,1128.812999766191255552,470470,13357,531072652.00,84882,18.04,10.70,1.25
23-May-2024,1115.00,1137.00,1111.15,1134.80,1127.966287063039470737,290215,10352,327352736.00,131012,45.14,25.85,19.80
22-May-2024,1122.15,1124.80,1098.45,1112.65,1111.427097884829756310,141738,3845,157531454.00,74462,52.53,26.35,-9.50
21-May-2024,1120.25,1133.20,1119.00,1120.65,1124.206049511129602662,120175,2737,135101462.00,79094,65.82,14.20,0.40
18-May-2024,1130.00,1132.40,1125.40,1130.15,1129.264412207987942727,10616,581,11988271.00,7011,66.04,7.00,0.15
17-May-2024,1131.65,1141.90,1121.00,1130.45,1129.591785209311941634,570751,12444,644715641.00,90311,15.82,20.90,-1.20
16-May-2024,1132.10,1136.50,1112.80,1131.20,1122.338370797763940720,194807,8615,218639371.00,79415,40.77,23.70,-0.90
15-May-2024,1120.65,1127.40,1113.80,1124.60,1118.307446692256205007,292828,16440,327471733.00,220879,75.43,13.60,3.95
14-May-2024,1124.10,1127.85,1118.75,1120.80,1121.625054146185283537,212388,4155,238219702.00,166970,78.62,9.10,-3.30
13-May-2024,1111.40,1130.50,1107.00,1127.55,1125.378946618484640989,757959,19510,852991101.00,61205,8.07,23.50,16.15
10-May-2024,1117.40,1128.85,1112.45,1116.70,1117.428502274965992776,532975,11754,595561456.00,154369,28.96,16.40,-0.70
9-May-2024,1120.00,1128.75,1110.20,1115.55,1116.269010086368303436,115899,8750,129374462.00,54334,46.88,18.55,-4.45
8-May-2024,1125.40,1132.15,1116.40,1123.00,1122.371884467784286002,74265,6388,83352948.00,25272,34.03,15.75,-2.40
7-May-2024,1146.80,1152.90,1126.65,1131.75,1132.544813203101246579,210496,10576,238396153.00,134050,63.68,26.25,-15.05
6-May-2024,1142.15,1158.75,1140.00,1148.80,1145.998138300493824726,811624,9091,930119593.00,502790,61.95,18.75,6.65
3-May-2024,1144.85,1157.55,1135.50,1142.00,1142.461763630497903000,464950,16546,531187597.00,120849,25.99,22.05,-2.85
2-May-2024,1144.00,1155.50,1133.40,1139.90,1142.537512042142373993,243935,10500,278704888.00,113318,46.45,22.10,-4.10
30-April-2024,1160.00,1169.30,1147.00,1152.05,1159.969600722229061512,243690,7686,282672992.00,88459,36.30,22.30,-7.95
29-April-2024,1109.35,1163.25,1109.00,1158.80,1146.366208116291952018,805146,16986,922992167.00,239955,29.80,54.25,49.45
26-April-2024,1112.15,1116.45,1102.65,1107.15,1107.632697761098571094,508151,12239,562844663.00,74146,14.59,13.80,-5.00
25-April-2024,1091.00,1125.00,1090.90,1113.05,1108.796546416234475944,524267,16136,581305439.00,258440,49.30,34.10,22.05
24-April-2024,1091.60,1098.20,1088.80,1096.85,1095.235309466303598787,149467,5627,163701536.00,79830,53.41,9.40,5.25
23-April-2024,1098.45,1098.45,1082.80,1090.25,1089.756982951067583624,444368,13855,484253131.00,362998,81.69,15.65,-8.20
22-April-2024,1078.50,1088.75,1071.15,1087.05,1083.717054400441554806,764571,15202,828578632.00,415032,54.28,17.60,8.55
19-April-2024,1053.40,1071.00,1048.35,1066.40,1062.472506984517885865,890899,21854,946555694.00,305142,34.25,22.65,13.00
18-April-2024,1073.20,1077.55,1050.60,1055.45,1062.298684608220645728,406951,10754,432303512.00,264626,65.03,26.95,-17.75
