Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-February-2023,78.85,79.35,76.45,78.60,77.999011308283866117,510776,2865,39840023.00,145282,28.44,2.90,-0.25
13-February-2023,76.75,79.35,76.25,78.85,78.394633307232957242,1141746,6151,89506759.00,457540,40.07,3.10,2.10
10-February-2023,78.25,78.85,76.55,76.75,77.227852534194503611,902338,4352,69685626.00,646771,71.68,2.30,-1.50
9-February-2023,78.25,79.15,77.50,78.20,78.051861656181644699,376251,3066,29367091.00,151062,40.15,1.65,-0.05
8-February-2023,77.15,78.70,76.75,78.35,77.941974955705438674,601654,3355,46894101.00,256641,42.66,1.95,1.20
7-February-2023,77.15,77.55,75.65,76.70,76.486703839341143771,702308,5436,53717224.00,255469,36.38,1.90,-0.45
6-February-2023,78.10,78.70,77.30,77.60,77.908220790794613979,699069,4310,54463222.00,359408,51.41,1.40,-0.50
3-February-2023,81.60,81.70,77.55,78.45,78.795426678549594592,871839,7471,68696926.00,285455,32.74,4.15,-3.15
2-February-2023,80.50,82.65,80.50,81.45,81.740936813754209676,474502,2023,38786238.00,219383,46.23,2.15,0.95
1-February-2023,84.05,84.40,79.75,81.65,83.081350527075081307,790210,6594,65651714.00,264583,33.48,4.65,-2.40
31-January-2023,83.00,83.80,81.95,83.35,83.205959577222650371,522923,3090,43510310.00,230592,44.10,1.85,0.35
30-January-2023,81.40,83.30,81.40,82.80,82.638293334849863512,1125376,3013,92999152.00,454323,40.37,1.90,1.40
27-January-2023,82.75,83.85,81.10,82.25,82.455198947642886067,1192751,4912,98348521.00,566656,47.51,2.75,-0.50
25-January-2023,83.20,83.60,82.25,82.45,82.684171072358557563,1064532,2927,88019946.00,643200,60.42,1.35,-0.75
24-January-2023,84.60,84.95,83.25,83.95,84.048744771899930291,413152,2861,34724907.00,153336,37.11,1.70,-0.65
23-January-2023,84.30,84.65,83.40,84.50,84.102295274344345194,259054,1618,21787036.00,72543,28.00,1.25,0.20
20-January-2023,85.60,86.10,83.75,83.85,84.752563493385827095,486153,2543,41202713.00,173313,35.65,2.35,-1.75
19-January-2023,84.85,86.50,84.00,85.40,85.655760488585593511,1049069,5660,89858803.00,489598,46.67,2.50,0.55
18-January-2023,84.15,85.75,84.15,85.25,85.055834517014300673,2507714,5683,213295707.00,1774260,70.75,1.60,1.10
17-January-2023,83.80,84.70,82.60,84.50,83.578022347307401495,535635,2336,44767314.00,124259,23.20,2.10,0.70
16-January-2023,84.00,84.50,82.80,83.60,83.713106594237718358,928174,4723,77700329.00,329234,35.47,1.70,-0.40
13-January-2023,83.40,84.00,82.85,83.35,83.411116658206181328,476726,2350,39764248.00,108119,22.68,1.15,-0.05
12-January-2023,85.75,85.75,81.25,82.45,82.393329749683916636,1458476,8544,120168694.00,417533,28.63,4.50,-3.30
11-January-2023,84.15,85.45,83.70,84.75,84.626681565494315166,894925,4555,75734533.00,267941,29.94,1.75,0.60
10-January-2023,84.40,85.40,82.55,83.25,84.070597162223813656,1477354,6536,124202033.00,645947,43.72,2.85,-1.15
9-January-2023,82.05,83.90,82.05,83.30,83.201870467233081970,755747,3052,62879564.00,259507,34.34,1.85,1.25
6-January-2023,82.00,82.40,80.85,81.25,81.556003778635990317,924143,4475,75369410.00,322332,34.88,1.55,-0.75
5-January-2023,81.65,82.40,80.15,81.70,81.525655509431979402,1217984,6027,99296944.00,364062,29.89,2.25,0.05
4-January-2023,82.80,82.85,80.05,80.90,80.867322875991713050,733201,3520,59292002.00,198654,27.09,2.80,-1.90
3-January-2023,82.70,84.50,82.70,83.05,83.436331093331448875,905654,3238,75564447.00,303359,33.50,1.80,0.35
2-January-2023,81.35,84.25,80.80,83.70,83.045745009821538323,2855459,12105,237133720.00,1497819,52.45,3.45,2.35
