Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-April-2023,528.30,530.35,525.00,526.30,527.382089465340979762,377867,9931,199280288.00,116848,30.92,5.35,-2.00
6-April-2023,523.95,533.60,521.90,527.95,528.877914726363908232,468140,8153,247588907.00,111362,23.79,11.70,4.00
5-April-2023,527.00,527.60,519.00,522.80,522.777287174755001670,302349,7276,158061190.00,86613,28.65,8.60,-4.20
3-April-2023,524.55,528.50,522.05,526.65,525.569762053668352781,308599,5900,162190303.00,84554,27.40,6.45,2.10
31-March-2023,520.05,524.90,519.55,523.70,521.948835552795654983,438019,8746,228623507.00,108510,24.77,5.35,3.65
29-March-2023,508.10,518.00,506.40,516.35,511.785842246443244711,736275,14454,376815121.00,238850,32.44,11.60,8.25
28-March-2023,512.00,512.00,504.00,508.10,508.017416774177618380,323998,7539,164596627.00,114472,35.33,8.00,-3.90
27-March-2023,507.10,514.00,501.85,510.00,509.149707396629464999,750504,16029,382118892.00,241923,32.23,12.15,2.90
24-March-2023,514.10,515.10,503.75,505.60,510.516426078349016400,407127,8928,207845021.00,130990,32.17,11.35,-8.50
23-March-2023,519.90,521.00,511.90,512.70,516.930147026533282977,455428,10697,235424463.00,187956,41.27,9.10,-7.20
22-March-2023,522.70,526.90,520.25,521.50,523.898409734672876375,282783,6352,148149564.00,75272,26.62,6.65,-1.20
21-March-2023,522.00,523.40,516.55,521.75,520.163752279510286214,413466,7754,215070026.00,99571,24.08,6.85,-0.25
20-March-2023,527.00,527.00,515.00,519.10,519.042422766953833574,435403,12368,225992628.00,127137,29.20,12.00,-7.90
17-March-2023,529.70,531.60,520.10,529.20,525.408463123360445760,454773,9750,238941583.00,124251,27.32,11.50,-0.50
16-March-2023,517.45,529.30,514.40,524.45,521.363587133740159314,686944,12052,358147588.00,122897,17.89,14.90,7.00
15-March-2023,530.40,531.85,515.50,517.45,524.676582427994096773,393683,10121,206556251.00,126588,32.15,16.35,-12.95
14-March-2023,528.95,532.95,520.00,525.25,525.306642620869574789,545071,15805,286329417.00,117391,21.54,12.95,-3.70
13-March-2023,545.10,553.20,528.25,529.70,540.451681158770711009,535464,12925,289392419.00,167826,31.34,24.95,-15.40
10-March-2023,553.90,554.95,545.00,547.25,548.592793763100554262,603505,17465,331078494.00,234636,38.88,9.95,-6.65
9-March-2023,565.00,565.90,558.10,559.10,561.796557705365141132,350522,9637,196922053.00,150962,43.07,7.80,-5.90
8-March-2023,560.00,565.55,556.55,564.80,561.097295866814223163,415660,8100,233225702.00,144904,34.86,9.00,4.80
6-March-2023,565.00,568.00,559.05,561.65,563.627446939492658851,378483,9081,213323407.00,124113,32.79,8.95,-3.35
3-March-2023,541.20,564.00,541.20,561.10,557.320931299230404460,2188942,40537,1219943194.00,1249343,57.08,22.80,19.90
2-March-2023,536.00,539.95,532.45,533.80,535.562728321676865208,480134,12293,257141875.00,167529,34.89,7.50,-2.20
1-March-2023,523.05,537.50,523.05,536.80,532.128570498887167940,384155,7751,204419851.00,137297,35.74,14.45,13.75
28-February-2023,527.95,528.00,521.70,522.75,524.672478164475905014,589521,13933,309305444.00,175812,29.82,6.30,-5.20
27-February-2023,520.95,529.60,519.05,527.95,525.401041234390915607,397605,8570,208902081.00,107057,26.93,10.55,7.00
24-February-2023,526.75,527.60,517.40,520.95,522.285373464065685035,351252,7422,183453782.00,76034,21.65,10.20,-5.80
23-February-2023,518.65,524.00,511.25,520.80,518.233128115878434971,674569,16988,349584003.00,147546,21.87,12.75,2.15
22-February-2023,521.20,521.75,512.50,516.35,516.881470260061101570,355801,10340,183906944.00,130667,36.72,9.25,-4.85
21-February-2023,527.20,529.00,522.50,523.25,525.670470207176265402,317073,8357,166675913.00,85589,26.99,6.50,-3.95
20-February-2023,532.40,534.00,522.10,525.10,527.468503898183740244,507031,11037,267442883.00,172176,33.96,11.90,-7.30
17-February-2023,539.15,539.50,527.80,530.90,532.598843809286847261,771672,22533,410991615.00,353809,45.85,11.70,-8.25
16-February-2023,546.05,546.75,539.00,540.10,542.627520529931825847,263883,6170,143190178.00,117588,44.56,7.75,-5.95
15-February-2023,541.45,544.65,537.00,542.20,541.584369232024310902,294189,6379,159328164.00,86777,29.50,7.65,0.75
14-February-2023,539.70,544.60,530.80,540.65,536.641049393928385463,330324,7009,177265418.00,68607,20.77,13.80,0.95
13-February-2023,554.70,556.80,533.40,537.30,539.615554939533594372,577180,11150,311455306.00,169471,29.36,23.40,-17.40
10-February-2023,547.45,557.05,546.65,552.95,553.815789910342424460,361598,7983,200258682.00,100064,27.67,10.40,5.50
9-February-2023,553.00,553.00,542.80,550.65,548.340756442129121449,674156,7160,369667211.00,395947,58.73,10.20,-2.35
8-February-2023,548.15,554.65,545.55,549.55,550.001748344083866345,738413,15881,406128441.00,258847,35.05,9.10,1.40
7-February-2023,548.00,551.65,541.25,547.10,546.907809190988065175,647852,11510,354315318.00,134666,20.79,10.40,-0.90
6-February-2023,554.00,558.25,536.75,545.35,545.365264068676517991,1473575,27833,803636619.00,427706,29.02,21.50,-8.65
3-February-2023,535.00,546.00,519.40,544.45,536.619145755460196381,1735194,23312,931138322.00,643228,37.07,26.60,9.45
2-February-2023,516.80,532.70,502.55,528.00,520.887383635579795998,1602831,37941,834894446.00,398887,24.89,30.15,11.20
1-February-2023,562.85,564.95,499.35,527.10,540.368413929989173583,2394144,62867,1293719796.00,804107,33.59,65.60,-35.75
31-January-2023,545.75,556.95,538.00,553.70,549.948790745419797385,1085214,24032,596812127.00,324257,29.88,18.95,7.95
30-January-2023,530.35,554.50,525.05,538.35,536.864581668719038174,1702096,52622,913795057.00,585673,34.41,29.45,8.00
27-January-2023,572.15,572.15,532.35,540.20,547.784486791628980444,1346646,50854,737671788.00,651257,48.36,39.80,-31.95
25-January-2023,595.05,595.85,567.30,568.80,574.443333087709967930,936393,25360,537904716.00,447820,47.82,28.55,-26.25
24-January-2023,602.45,604.60,593.00,594.35,598.696911738336835232,217501,8344,130217177.00,76812,35.32,11.60,-8.10
23-January-2023,598.15,601.50,592.50,600.45,599.227935910882852906,138245,5395,82840266.00,58659,42.43,9.00,2.30
20-January-2023,592.00,596.50,590.50,592.10,594.222494895403937280,259570,8517,154242333.00,134805,51.93,6.00,0.10
19-January-2023,591.50,591.50,587.80,589.90,589.474453118961119270,168181,5206,99138403.00,63026,37.48,3.70,-1.60
18-January-2023,596.85,597.10,587.85,591.40,591.341787143800556215,322537,10380,190729606.00,101724,31.54,9.25,-5.45
17-January-2023,603.40,606.00,586.20,592.95,595.465810239422584902,408441,13852,243212651.00,156144,38.23,19.80,-10.45
16-January-2023,601.15,606.00,600.70,603.00,603.053875236294896030,245456,5406,148023192.00,116641,47.52,5.30,1.85
13-January-2023,596.60,602.70,593.70,600.05,598.943510113971131063,284458,10137,170374273.00,137758,48.43,9.00,3.45
12-January-2023,597.80,597.80,590.30,595.00,593.629181654343693834,405611,7367,240782526.00,280770,69.22,7.50,-2.80
11-January-2023,596.00,599.40,592.35,596.55,596.951089340986266790,332770,8806,198647414.00,155880,46.84,7.05,0.55
10-January-2023,607.85,608.80,590.70,595.15,595.568610517400626202,599806,16449,357225626.00,343326,57.24,18.10,-12.70
9-January-2023,605.95,609.00,600.50,607.85,606.478447309240819645,477133,6737,289370881.00,342628,71.81,8.50,1.90
6-January-2023,606.10,607.45,597.00,600.60,601.092072740112994350,362496,12093,217893472.00,165774,45.73,10.45,-5.50
5-January-2023,607.90,611.50,602.05,605.20,606.187551269607689658,319390,9502,193610242.00,98741,30.92,9.45,-2.70
4-January-2023,612.35,615.00,603.80,605.25,608.839421867862239155,212339,4861,129280354.00,83458,39.30,11.20,-7.10
3-January-2023,612.55,616.65,610.05,612.35,613.591131646307073486,322698,8607,198004631.00,114623,35.52,6.60,-0.20
2-January-2023,615.00,619.25,611.50,612.25,614.330596260737746336,189984,4986,116712984.00,56159,29.56,7.75,-2.75
30-December-2022,615.70,620.50,611.50,613.20,615.855708269532305531,544009,12878,335031048.00,241202,44.34,9.00,-2.50
29-December-2022,601.20,616.35,597.35,612.30,606.342085238981559384,621617,12829,376912548.00,321051,51.65,19.00,11.10
28-December-2022,602.00,606.95,598.85,601.20,603.301294479595983049,258405,6481,155896071.00,87676,33.93,8.10,-0.80
27-December-2022,600.90,603.10,593.35,601.85,598.698420512940024936,343276,8534,205518799.00,79869,23.27,9.75,0.95
26-December-2022,573.60,601.75,570.70,596.75,589.764723099228986842,368995,11511,217620234.00,107598,29.16,31.05,23.15
23-December-2022,590.00,590.45,572.00,573.95,579.342442145044337442,439245,10862,254473271.00,199486,45.42,18.45,-16.05
22-December-2022,595.20,599.05,587.50,593.35,591.989081568342850594,523610,17865,309971403.00,247734,47.31,11.55,-1.85
21-December-2022,604.65,609.15,589.70,593.40,599.185240024418669182,450475,16433,269917971.00,150135,33.33,19.45,-11.25
20-December-2022,603.50,606.60,599.45,604.60,602.178274866900740771,383924,9206,231190692.00,172970,45.05,7.15,1.10
19-December-2022,608.30,609.45,602.90,604.95,605.991749421159798404,207743,5334,125890544.00,69348,33.38,6.55,-3.35
16-December-2022,612.80,615.50,593.60,603.30,608.251730466148556413,331847,6642,201846512.00,159407,48.04,21.90,-9.50
15-December-2022,625.00,629.65,614.00,615.50,622.455971649682636644,494386,12683,307733518.00,170192,34.42,15.65,-9.50
14-December-2022,619.40,626.50,617.35,625.55,623.447468496918143706,657396,15175,409851872.00,297620,45.27,9.15,6.15
13-December-2022,614.40,617.25,612.60,616.65,613.514770507864566605,2344503,9184,1438387220.00,2141466,91.34,4.65,2.25
12-December-2022,615.85,618.65,611.05,613.05,613.671616604792440094,281485,7028,172739355.00,95973,34.10,7.60,-2.80
9-December-2022,614.00,618.00,609.00,616.45,614.021034947412631468,628573,13868,385957044.00,316022,50.28,9.00,2.45
8-December-2022,610.00,613.90,607.30,611.70,610.805921043959665194,379325,5524,231693956.00,76493,20.17,6.60,1.70
7-December-2022,610.10,612.90,604.70,607.00,608.142796198558173186,346921,9606,210977507.00,118767,34.23,8.20,-3.10
6-December-2022,614.70,619.80,608.00,609.00,615.354284872647177952,298737,6963,183829093.00,81158,27.17,11.80,-5.70
5-December-2022,605.05,618.00,605.05,617.15,613.470599496445548260,585041,18952,358905453.00,371477,63.50,12.95,12.10
2-December-2022,608.00,609.60,604.55,607.55,607.484134179510426110,176480,3549,107208800.00,47837,27.11,5.05,-0.45
1-December-2022,607.50,609.70,601.60,608.05,606.031124745173122871,564599,11180,342164567.00,241551,42.78,8.10,0.55
30-November-2022,609.30,611.50,598.40,602.50,603.583205367356824107,291093,6596,175698846.00,104976,36.06,13.10,-6.80
29-November-2022,609.95,611.65,607.15,608.40,609.369211902116307292,390586,9082,238011083.00,167235,42.82,4.50,-1.55
28-November-2022,605.05,610.95,602.55,608.70,606.038742671505799345,315208,9335,191028260.00,124849,39.61,8.40,3.65
25-November-2022,610.10,613.50,606.45,607.45,609.496980387945315659,437639,12390,266739649.00,191083,43.66,7.05,-2.65
24-November-2022,610.00,611.20,605.65,609.35,608.766042034043819405,410001,10797,249594686.00,158389,38.63,5.55,-0.65
23-November-2022,603.00,609.35,601.05,607.75,606.193221882597581281,511676,11960,310174523.00,247727,48.41,8.30,4.75
