Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-September-2024,1157.80,1160.85,1143.60,1148.80,1153.706806282722513089,1146,106,1322148.00,888,77.49,17.25,-9.00
4-September-2024,1150.00,1165.00,1138.95,1163.75,1155.906496062992125984,1016,65,1174401.00,704,69.29,26.05,13.75
3-September-2024,1150.00,1177.60,1140.05,1159.80,1161.938167938931297709,1310,162,1522139.00,765,58.40,37.55,9.80
2-September-2024,1188.00,1198.50,1167.15,1175.10,1176.306828003457216940,1157,85,1360987.00,751,64.91,31.35,-12.90
30-August-2024,1169.00,1205.50,1168.40,1189.55,1190.632974910394265232,1395,169,1660933.00,477,34.19,37.10,20.55
29-August-2024,1269.90,1269.90,1147.05,1159.95,1159.521150592216582064,4137,233,4796939.00,1284,31.04,122.85,-109.95
28-August-2024,1122.20,1164.45,1122.15,1155.75,1145.965922726181905447,4167,208,4775240.00,1742,41.80,42.30,33.55
27-August-2024,1073.00,1127.80,1073.00,1124.10,1116.912704598597038191,3849,245,4298997.00,2986,77.58,54.80,51.10
26-August-2024,1098.05,1119.40,1098.00,1115.95,1114.415995040297582145,1613,145,1797553.00,934,57.90,21.40,17.90
23-August-2024,1088.90,1108.95,1083.35,1106.55,1101.051209904333145751,1777,144,1956568.00,1130,63.59,25.60,17.65
22-August-2024,1075.00,1100.00,1075.00,1088.90,1090.950713359273670557,771,103,841123.00,220,28.53,25.00,13.90
21-August-2024,1060.25,1071.70,1057.10,1066.35,1062.691404770920106020,2641,287,2806568.00,418,15.83,14.60,6.10
20-August-2024,1075.00,1080.00,1058.60,1060.25,1062.793619142572283150,1003,120,1065982.00,635,63.31,21.40,-14.75
19-August-2024,1094.00,1094.00,1073.00,1078.60,1076.517274472168905950,1042,118,1121731.00,699,67.08,21.00,-15.40
16-August-2024,1077.85,1099.30,1076.15,1087.65,1082.106913183279742765,3732,125,4038423.00,3341,89.52,23.15,9.80
14-August-2024,1070.00,1082.85,1066.10,1077.85,1076.805841924398625429,582,72,626701.00,420,72.16,16.75,7.85
13-August-2024,1073.00,1083.25,1065.10,1066.85,1075.674714956405097250,1491,130,1603831.00,896,60.09,18.15,-6.15
12-August-2024,1068.00,1085.00,1060.00,1072.70,1066.805256064690026954,1484,129,1583139.00,1074,72.37,25.00,4.70
9-August-2024,1069.95,1090.00,1069.50,1070.80,1082.571532846715328467,1370,106,1483123.00,942,68.76,20.50,0.85
8-August-2024,1045.60,1075.40,1045.05,1066.20,1056.974518980759230369,1923,105,2032562.00,667,34.69,30.35,20.60
7-August-2024,1044.85,1054.40,1027.65,1046.25,1044.825426944971537001,1054,128,1101246.00,633,60.06,26.75,1.40
6-August-2024,1159.90,1159.90,1031.20,1044.85,1051.293840351979886863,3182,263,3345217.00,1874,58.89,128.70,-115.05
5-August-2024,1087.55,1087.55,1048.00,1061.70,1060.220352892901107919,2437,316,2583757.00,1357,55.68,39.55,-25.85
