date,open_price,high_price,low_price,close_price,no_of_shares,no_of_trades,total_turnover
2025-06-18,1430.0,1443.0,1425.55,1429.85,277714,9130,397779876.0
2025-06-17,1438.0,1446.0,1425.8,1431.3,2874904,32533,4115528929.0
2025-06-16,1425.05,1441.9,1425.0,1438.55,350578,11442,503561067.0
2025-06-13,1420.0,1435.35,1414.0,1427.65,313642,7626,446464546.0
2025-06-12,1452.2,1456.85,1434.05,1439.6,284782,7208,412109567.0
2025-06-11,1444.9,1468.0,1442.8,1448.75,654096,18670,952802588.0
2025-06-10,1448.6,1453.4,1436.5,1438.6,481509,14812,694489289.0
2025-06-09,1454.55,1456.9,1445.1,1448.6,452344,14227,655790275.0
2025-06-06,1443.65,1451.35,1436.75,1443.55,1284697,21111,1856965805.0
2025-06-05,1426.95,1454.5,1423.4,1442.65,427025,9261,616765058.0
2025-06-04,1410.4,1425.0,1406.15,1423.2,312944,9765,442464281.0
2025-06-03,1419.8,1427.05,1403.0,1405.95,1503679,35516,2121531321.0
2025-06-02,1415.95,1417.65,1395.9,1414.45,469571,15705,661617030.0
2025-05-30,1417.8,1430.75,1410.0,1420.8,228179,7389,323417419.0
2025-05-29,1413.35,1420.15,1408.95,1417.4,309419,9456,437627111.0
2025-05-28,1421.7,1422.2,1410.2,1411.15,260943,8401,369278780.0
2025-05-27,1429.15,1437.3,1414.0,1421.75,1302990,25513,1852470678.0
2025-05-26,1430.4,1441.2,1426.05,1434.15,330120,10974,474488612.0
2025-05-23,1406.0,1433.7,1406.0,1426.45,386757,11983,551247902.0
2025-05-22,1420.0,1422.5,1397.4,1409.4,388189,11184,546352271.0
2025-05-21,1424.95,1436.1,1418.35,1428.9,507422,13520,724323221.0
2025-05-20,1435.65,1444.55,1421.2,1425.3,670532,19523,960723330.0
2025-05-19,1454.3,1454.3,1438.05,1441.65,550729,16894,796776310.0
2025-05-16,1453.75,1460.2,1447.6,1456.6,338754,8038,492813674.0
2025-05-15,1424.25,1461.0,1413.0,1453.8,479370,11897,690425319.0
2025-05-14,1418.1,1429.8,1415.5,1424.25,320533,11597,456354254.0
2025-05-13,1433.2,1447.35,1413.0,1416.2,992150,28957,1413678149.0
2025-05-12,1400.0,1438.9,1400.0,1436.55,792769,29203,1130689077.0
2025-05-09,1372.05,1395.0,1372.05,1377.75,388444,11567,537199089.0
2025-05-08,1404.95,1420.5,1397.05,1404.85,573809,17801,808856006.0
2025-05-07,1412.05,1424.9,1402.15,1406.0,262093,7732,370799269.0
2025-05-06,1432.0,1432.0,1410.35,1420.55,311563,10101,442181721.0
2025-05-05,1427.0,1439.75,1427.0,1431.1,428786,10365,613943135.0
2025-05-02,1408.4,1426.0,1408.4,1421.95,3746656,44290,5314156559.0
2025-04-30,1404.9,1411.85,1373.5,1408.35,3375628,47703,4750052559.0
2025-04-29,1370.35,1410.9,1370.2,1400.3,6415191,28944,9008549641.0
2025-04-28,1332.35,1374.9,1320.15,1368.5,1269304,37507,1717379799.0
2025-04-25,1301.0,1325.25,1288.0,1300.05,1543897,37447,2012648459.0
2025-04-24,1298.65,1304.45,1290.5,1301.65,281535,7983,365415086.0
2025-04-23,1295.85,1305.75,1285.3,1299.9,420698,10067,545611545.0
2025-04-22,1300.0,1303.0,1286.5,1290.95,759456,28906,984032274.0
2025-04-21,1271.55,1300.0,1266.75,1295.85,729259,27529,941060943.0
2025-04-17,1238.65,1279.45,1227.4,1274.55,392500,14455,492793119.0
2025-04-16,1239.85,1240.9,1229.05,1238.65,361521,9848,446444462.0
2025-04-15,1256.0,1256.0,1237.0,1239.9,719043,23933,893333129.0
2025-04-11,1200.0,1222.45,1197.05,1219.3,684519,21017,830905020.0
2025-04-09,1172.4,1189.5,1169.1,1185.6,495957,17003,586767224.0
2025-04-08,1177.85,1196.8,1163.85,1182.4,894893,33008,1055483116.0
2025-04-07,1125.0,1171.0,1115.55,1166.2,1433461,72846,1646375092.0
2025-04-04,1240.0,1245.2,1192.85,1204.7,785059,27300,945300152.0
2025-04-03,1238.95,1251.2,1234.55,1248.6,532522,9501,664334442.0
2025-04-02,1250.35,1256.0,1243.8,1251.1,243303,9405,304687720.0
2025-04-01,1274.6,1277.8,1250.0,1252.45,722008,16092,909790081.0
2025-03-28,1279.3,1295.7,1269.05,1275.0,987799,24092,1264544879.0
2025-03-27,1275.05,1285.15,1272.05,1278.4,278220,6731,355997710.0
2025-03-26,1290.25,1293.95,1269.0,1272.55,658347,9779,843616223.0
2025-03-25,1307.0,1307.0,1283.0,1285.4,865836,23947,1116402323.0
2025-03-24,1286.4,1305.3,1281.0,1301.35,861533,26632,1118301431.0
2025-03-21,1270.05,1284.5,1270.05,1276.45,361299,10045,461428132.0
2025-03-20,1254.2,1272.8,1250.0,1268.55,612659,17892,772923528.0
2025-03-19,1242.0,1252.75,1239.35,1247.7,295426,8359,368363373.0
2025-03-18,1243.5,1248.1,1234.9,1238.8,1740575,25103,2155627149.0
2025-03-17,1247.0,1257.2,1233.25,1240.4,422823,11009,524206264.0
2025-03-13,1262.9,1264.0,1244.0,1247.4,302876,10747,380333717.0
2025-03-12,1256.85,1261.55,1244.0,1256.6,426299,14460,533592658.0
2025-03-11,1238.05,1249.55,1230.0,1247.4,305952,10643,380080763.0
2025-03-10,1249.1,1258.0,1235.5,1238.2,245117,17180,305312944.0
2025-03-07,1214.05,1254.5,1212.3,1249.1,794738,28260,987205042.0
2025-03-06,1201.0,1214.0,1185.5,1210.55,652420,22915,781773091.0
2025-03-05,1162.0,1183.05,1158.0,1175.75,348560,9063,409552706.0
2025-03-04,1165.0,1174.1,1159.25,1161.7,286826,12205,334490463.0
2025-03-03,1209.8,1209.8,1156.0,1171.1,542446,22541,634035364.0
2025-02-28,1201.0,1217.4,1193.3,1199.6,437656,10691,528651507.0
2025-02-27,1213.55,1215.0,1201.0,1207.05,193166,7039,233062676.0
2025-02-25,1213.95,1221.0,1201.0,1203.9,881729,30015,1067017378.0
2025-02-24,1219.4,1223.0,1210.6,1214.75,477209,19133,580048307.0
2025-02-21,1229.95,1239.95,1222.35,1227.7,907589,12448,1113500225.0
2025-02-20,1226.25,1239.4,1223.0,1233.05,206262,6415,254816079.0
2025-02-19,1222.75,1232.8,1217.6,1226.95,110206,3823,135163088.0
2025-02-18,1225.25,1229.95,1216.4,1224.95,206583,7437,252693309.0
2025-02-17,1215.75,1227.2,1205.15,1224.75,207944,7688,253539277.0
2025-02-14,1220.0,1224.3,1206.0,1216.95,358010,10146,433883734.0
2025-02-13,1218.95,1227.95,1212.15,1216.2,360188,13492,439827049.0
2025-02-12,1219.95,1227.85,1193.65,1215.7,596942,15931,723602484.0
2025-02-11,1263.05,1263.4,1230.0,1234.6,554854,18420,690929374.0
2025-02-10,1263.8,1266.0,1245.85,1253.4,539885,17004,675308461.0
2025-02-07,1266.45,1284.75,1262.0,1266.85,375026,11068,476609977.0
2025-02-06,1276.6,1287.35,1270.8,1281.55,160168,8148,204927883.0
2025-02-05,1284.95,1290.0,1276.15,1278.05,355650,17635,456252146.0
2025-02-04,1247.05,1289.0,1246.65,1286.0,397483,16736,505236381.0
2025-02-03,1250.0,1255.9,1238.0,1245.15,396687,14790,494612383.0
2025-02-01,1265.0,1269.95,1241.5,1264.65,266300,6933,335395869.0
2025-01-31,1257.4,1266.0,1249.5,1264.9,412707,15527,519945615.0
2025-01-30,1235.0,1256.6,1232.25,1253.6,462230,19739,577108338.0
2025-01-29,1237.3,1242.75,1228.45,1235.8,358148,9956,443126726.0
2025-01-28,1236.6,1244.15,1218.9,1233.8,364260,11455,448680301.0
2025-01-27,1239.9,1240.45,1220.05,1229.3,411760,14577,506486893.0
2025-01-24,1266.9,1273.1,1244.0,1245.9,430797,18085,541296830.0
2025-01-23,1274.75,1277.25,1261.55,1263.85,235409,22143,298525099.0
2025-01-22,1279.0,1282.9,1268.8,1277.3,2201402,8346,2807888760.0
2025-01-21,1310.0,1312.85,1269.55,1272.95,1210468,35609,1555100267.0
2025-01-20,1319.35,1319.35,1300.55,1305.0,242236,9199,316951041.0
2025-01-17,1325.1,1325.1,1284.7,1301.3,1514067,40776,1967030026.0
2025-01-16,1260.2,1275.0,1251.4,1268.7,391749,20064,494417500.0
2025-01-15,1247.0,1256.75,1242.15,1252.3,287139,7455,358803339.0
2025-01-14,1240.0,1255.05,1227.3,1238.55,837785,25971,1036470657.0
2025-01-13,1230.0,1245.15,1225.6,1240.05,810470,31209,1003414009.0
2025-01-10,1255.9,1256.7,1236.15,1242.35,498991,23764,621468248.0
2025-01-09,1267.9,1269.4,1248.0,1255.0,262909,14250,330565045.0
2025-01-08,1251.2,1270.7,1245.0,1264.7,881916,40907,1113594610.0
2025-01-07,1221.65,1243.4,1221.4,1240.9,512057,19553,633533810.0
2025-01-06,1251.55,1261.7,1215.3,1218.2,782428,36480,967415565.0
2025-01-03,1247.75,1262.3,1235.6,1251.35,502895,17855,628421539.0
2025-01-02,1220.7,1244.5,1220.25,1241.65,529144,22760,652639650.0
2025-01-01,1218.95,1226.2,1212.1,1221.65,380215,14712,463680932.0
2024-12-31,1210.4,1219.05,1206.4,1215.45,444246,18373,538582736.0
2024-12-30,1219.65,1223.35,1208.65,1210.9,314452,9829,382622759.0
2024-12-27,1216.65,1227.6,1216.65,1220.95,653086,20945,798784475.0
2024-12-26,1224.65,1228.0,1214.45,1216.6,556935,22877,680554397.0
2024-12-24,1231.9,1233.45,1221.45,1223.5,268064,7418,329083446.0
2024-12-23,1217.25,1227.0,1213.15,1222.1,3332773,24774,4052314311.0
2024-12-20,1229.95,1239.75,1202.1,1206.0,1166317,72547,1424667275.0
2024-12-19,1239.95,1244.95,1229.4,1230.6,424104,13275,524170058.0
2024-12-18,1243.4,1259.9,1241.75,1253.05,260426,10295,326265563.0
2024-12-17,1262.65,1262.65,1242.6,1245.1,639483,19200,798669203.0
2024-12-16,1275.0,1281.6,1266.85,1268.05,465483,18021,592760492.0
2024-12-13,1265.0,1275.15,1240.0,1273.35,1106984,49260,1391337392.0
2024-12-12,1275.2,1278.1,1261.05,1263.85,683512,20352,865561377.0
2024-12-11,1286.5,1290.0,1275.35,1278.1,594409,26224,762469132.0
2024-12-10,1290.0,1295.0,1280.75,1284.95,438986,25789,564975927.0
2024-12-09,1303.0,1315.45,1292.9,1295.15,554024,29265,722723162.0
2024-12-06,1326.9,1326.9,1309.8,1311.8,412701,15853,542767053.0
2024-12-05,1310.75,1329.5,1306.4,1321.2,674847,26667,889249460.0
2024-12-04,1326.95,1329.0,1305.0,1309.0,438492,21299,575301051.0
2024-12-03,1318.85,1326.7,1307.25,1323.35,344673,9788,455207660.0
2024-12-02,1291.65,1311.05,1277.0,1309.05,633384,32717,822432190.0
2024-11-29,1280.0,1299.3,1274.75,1292.45,748891,26378,965644606.0
2024-11-28,1291.95,1296.8,1269.25,1271.35,481819,14835,617630034.0
2024-11-27,1295.75,1303.8,1286.2,1292.9,263573,7964,341093121.0
2024-11-26,1296.45,1297.85,1284.0,1295.55,487024,18740,628911973.0
2024-11-25,1294.8,1304.35,1282.65,1287.8,962533,29522,1246761541.0
2024-11-22,1229.9,1268.65,1223.05,1265.95,1055840,38318,1315029291.0
2024-11-21,1247.05,1247.05,1217.7,1223.2,491073,16533,602069430.0
2024-11-19,1259.05,1281.0,1235.45,1241.3,397953,15595,503953664.0
2024-11-18,1266.55,1273.1,1244.0,1260.65,609245,31878,765849206.0
2024-11-14,1254.55,1272.5,1252.25,1267.7,799527,35721,1010386513.0
2024-11-13,1269.5,1275.0,1249.7,1252.25,525801,19634,661859839.0
2024-11-12,1275.0,1289.4,1269.0,1273.1,592220,25061,757020949.0
2024-11-11,1282.6,1285.95,1266.35,1273.05,695566,30918,887185625.0
2024-11-08,1302.65,1302.8,1278.0,1284.0,927106,52161,1191390009.0
2024-11-07,1322.15,1324.0,1303.2,1305.65,529604,27605,693587934.0
2024-11-06,1311.85,1328.45,1300.3,1325.55,873762,28221,1145249523.0
2024-11-05,1293.75,1309.35,1286.15,1305.95,410474,15998,532469210.0
2024-11-04,1337.0,1338.6,1285.1,1302.0,1351832,82812,1756391423.0
2024-11-01,1339.85,1341.0,1334.3,1339.1,290859,29489,389535937.0
2024-10-31,1341.9,1342.9,1326.05,1332.6,657957,30865,877861616.0
2024-10-30,1339.8,1349.9,1324.8,1343.95,324321,10575,435260034.0
2024-10-29,1334.3,1342.9,1320.5,1338.95,363373,12936,483233080.0
2024-10-28,1338.0,1353.15,1322.0,1334.3,384134,19676,513936383.0
2024-10-25,2687.7,2687.7,2645.0,2655.45,735248,47039,1955038178.0
2024-10-24,2675.0,2687.6,2647.0,2679.95,433695,35785,1157264986.0
2024-10-23,2681.0,2715.0,2671.0,2677.7,424807,31172,1141991833.0
2024-10-22,2739.9,2751.9,2680.8,2687.3,189138,13288,513764593.0
2024-10-21,2739.65,2748.0,2716.05,2738.25,197010,10014,538743644.0
2024-10-18,2706.65,2736.0,2683.2,2717.55,709736,29023,1927703771.0
2024-10-17,2738.7,2738.7,2705.0,2713.45,831186,17233,2261862702.0
2024-10-16,2687.9,2728.55,2676.0,2708.0,317636,20473,856492184.0
2024-10-15,2718.95,2744.0,2681.25,2687.9,643574,66492,1743189093.0
2024-10-14,2761.7,2761.7,2736.5,2745.2,252419,11531,693104013.0
2024-10-11,2742.0,2767.05,2738.0,2742.2,441282,20217,1212640509.0
2024-10-10,2764.35,2772.0,2740.0,2742.05,365450,27678,1005652062.0
2024-10-09,2802.7,2802.7,2744.15,2750.1,320542,34288,889175293.0
2024-10-08,2760.0,2802.75,2728.6,2796.05,159251,11308,440766651.0
2024-10-07,2799.95,2799.95,2722.9,2740.95,561201,53053,1546384208.0
2024-10-04,2814.0,2835.95,2766.0,2773.8,1120117,70759,3130624779.0
2024-10-03,2870.3,2899.95,2775.0,2815.25,3544881,86500,10110052693.0
2024-10-01,2962.7,2978.0,2926.0,2929.8,734210,25159,2157194021.0
2024-09-30,3036.0,3044.3,2950.0,2953.8,425373,37436,1266593431.0
2024-09-27,3000.0,3066.9,2984.0,3052.4,451159,26657,1363278760.0
2024-09-26,2984.95,3008.0,2976.1,3000.7,151526,7296,453971156.0
2024-09-25,2969.25,2993.6,2960.5,2987.45,147398,14310,438360002.0
2024-09-24,2979.95,3000.0,2976.4,2979.25,231805,13420,692208271.0
2024-09-23,2980.1,3002.75,2979.2,2988.4,298496,14402,892864967.0
2024-09-20,2949.0,2991.15,2943.55,2973.1,1703033,39884,5053041060.0
2024-09-19,2930.95,2953.0,2911.2,2939.35,60806,6284,178345180.0
2024-09-18,2940.0,2964.0,2922.0,2926.25,197345,18122,580377963.0
2024-09-17,2948.7,2954.0,2933.8,2944.6,180322,13168,530750616.0
2024-09-16,2957.5,2961.6,2930.0,2942.9,41420,4774,121949467.0
2024-09-13,2954.4,2966.0,2938.7,2944.45,362535,16985,1069059993.0
2024-09-12,2918.75,2971.0,2892.3,2958.4,344917,22577,1006298094.0
2024-09-11,2928.95,2937.0,2895.3,2903.1,128675,9774,375828956.0
2024-09-10,2924.8,2943.95,2916.0,2923.0,217523,15890,637353683.0
2024-09-09,2932.1,2939.0,2912.5,2926.05,218033,18206,637800006.0
2024-09-06,2989.9,2996.2,2922.75,2929.85,1020042,66409,2998506345.0
2024-09-05,3039.45,3052.05,2975.0,2987.15,312253,30289,940672750.0
2024-09-04,2995.9,3034.0,2995.9,3029.8,201285,13260,607893279.0
2024-09-03,3041.65,3045.0,3015.3,3019.6,206877,16278,626510733.0
2024-09-02,3031.65,3053.35,3012.8,3032.8,300104,21904,910758249.0
2024-08-30,3083.95,3083.95,3006.95,3019.75,695904,45041,2110796381.0
2024-08-29,3014.95,3074.8,2988.0,3040.85,545805,25841,1660250218.0
2024-08-28,3013.95,3015.0,2985.35,2995.75,51098,5235,153241083.0
2024-08-27,3023.0,3025.1,2998.0,3000.45,72560,4887,218180495.0
2024-08-26,3015.0,3046.15,3005.45,3024.15,195090,13858,591052599.0
2024-08-23,3015.4,3022.65,2996.2,2999.95,525496,15205,1578209640.0
2024-08-22,3001.3,3011.8,2981.35,2995.1,193482,10599,579216061.0
2024-08-21,2985.0,3015.85,2980.0,2996.55,90361,8533,271304747.0
2024-08-20,2986.25,3007.65,2981.0,2993.35,311800,13518,935178262.0
2024-08-19,2967.45,2996.35,2963.0,2977.2,92320,5629,275176806.0
2024-08-16,2933.35,2961.0,2916.65,2956.15,623255,20741,1838018909.0
2024-08-14,2926.5,2943.4,2908.0,2922.65,57087,4522,167013094.0
2024-08-13,2925.0,2939.9,2915.6,2926.9,1486008,12292,4340563219.0
2024-08-12,2932.4,2946.0,2916.2,2921.5,146474,10768,429546389.0
2024-08-09,2927.7,2954.05,2912.05,2948.3,381256,18590,1122483613.0
2024-08-08,2923.0,2927.2,2892.25,2895.5,177212,13438,514900337.0
2024-08-07,2945.75,2946.1,2923.0,2929.2,122273,7410,358564192.0
2024-08-06,2901.15,2955.35,2901.15,2911.8,194135,13719,569112033.0
2024-08-05,2950.05,2960.1,2865.8,2894.7,247164,15951,718270362.0
2024-08-02,3000.4,3018.35,2985.8,2998.45,612462,27387,1837713471.0
2024-08-01,3023.8,3036.9,3009.85,3031.7,69866,4954,211325468.0
2024-07-31,3013.95,3020.95,3003.1,3010.25,62664,4400,188734826.0
2024-07-30,3034.75,3049.9,3021.15,3025.55,145741,9849,441734215.0
2024-07-29,3039.95,3054.0,3025.45,3040.75,59528,6847,180824342.0
2024-07-26,2998.75,3025.95,2981.9,3017.85,771164,29012,2325015503.0
2024-07-25,2961.0,3001.15,2954.7,2982.6,87372,6937,260002298.0
2024-07-24,2964.85,3020.0,2953.7,2990.65,164239,13739,490976234.0
2024-07-23,3004.95,3012.85,2927.1,2975.65,263864,16386,783785203.0
2024-07-22,3070.15,3073.35,2998.8,3001.1,190073,18591,573956316.0
2024-07-19,3175.0,3179.0,3104.15,3109.5,573855,22612,1789251440.0
2024-07-18,3152.0,3186.6,3116.1,3170.35,156250,9358,492998791.0
2024-07-16,3192.4,3200.0,3138.15,3151.45,59156,5295,187215163.0
2024-07-15,3200.15,3211.45,3171.0,3193.7,159246,10850,507760256.0
2024-07-12,3172.8,3209.95,3148.65,3193.45,722287,34872,2302591311.0
2024-07-11,3178.0,3207.85,3140.65,3163.5,103182,7219,327272075.0
2024-07-10,3185.0,3195.0,3126.75,3166.9,70908,5040,223425082.0
2024-07-09,3199.95,3201.1,3162.05,3180.15,167556,10769,532356769.0
2024-07-08,3179.9,3217.9,3165.0,3202.1,191870,15220,612934696.0
