date,open_price,high_price,low_price,close_price,no_of_shares,no_of_trades,total_turnover
2025-11-10,2990.0,3047.0,2990.0,3025.8,111706,9143,338075692.0
2025-11-07,2996.2,3002.4,2960.0,2992.35,167733,13032,499339571.0
2025-11-06,2989.8,3024.0,2989.8,3011.05,586552,23982,1766266616.0
2025-11-04,3025.0,3029.55,2976.0,2989.8,133856,8428,400242764.0
2025-11-03,3055.75,3055.75,3010.0,3016.1,76263,6656,230941424.0
2025-10-31,3033.0,3067.0,3026.7,3057.8,75073,7052,229482773.0
2025-10-30,3050.0,3064.9,3031.8,3035.55,216814,15921,658544216.0
2025-10-29,3056.85,3075.35,3046.5,3057.35,56349,8960,172499376.0
2025-10-28,3081.9,3090.0,3041.05,3056.85,161232,11801,494684280.0
2025-10-27,3063.2,3093.75,3060.9,3084.55,52850,6722,162962567.0
2025-10-24,3084.95,3090.0,3058.05,3062.45,127168,12518,391022248.0
2025-10-23,3040.0,3097.95,3038.6,3074.65,1303141,36251,4011928274.0
2025-10-21,3033.95,3033.95,2996.05,3007.25,29725,4491,89674259.0
2025-10-20,2971.15,3022.0,2971.15,3014.25,492693,14335,1478711678.0
2025-10-17,2970.85,2988.0,2955.05,2962.6,143733,17450,426772260.0
2025-10-16,2969.0,2974.55,2944.25,2970.85,534755,28779,1586440664.0
2025-10-15,2974.95,2979.9,2951.6,2969.0,229177,21358,679519975.0
2025-10-14,3010.05,3027.0,2957.0,2960.3,145577,17423,434185883.0
2025-10-13,3005.05,3036.0,2998.8,3007.15,135947,15215,409547420.0
2025-10-10,3064.9,3070.05,3006.65,3028.4,286309,23281,868579347.0
2025-10-09,3035.0,3066.55,3020.15,3061.95,439505,19350,1342688550.0
2025-10-08,2973.85,3042.0,2969.0,3026.85,360325,22078,1090020429.0
2025-10-07,2997.0,3004.5,2955.5,2973.85,90183,8990,267924051.0
2025-10-06,2902.0,2992.0,2895.95,2988.05,190827,15774,563720522.0
2025-10-03,2920.05,2924.4,2891.7,2902.15,80725,6813,234219866.0
2025-10-01,2889.0,2924.4,2867.55,2914.1,566102,27231,1644466200.0
2025-09-30,2919.8,2919.8,2886.0,2889.0,150363,16065,436165678.0
2025-09-29,2911.15,2928.8,2892.5,2896.4,187488,16462,544707976.0
2025-09-26,2940.0,2952.0,2892.0,2900.1,590085,52763,1721608962.0
2025-09-25,3024.95,3030.35,2951.0,2960.35,569581,57005,1695550337.0
2025-09-24,3049.95,3058.4,3034.0,3036.15,93221,17316,283685369.0
2025-09-23,3074.0,3080.95,3052.25,3062.35,137822,18951,422198835.0
2025-09-22,3070.1,3106.6,3063.05,3074.05,385138,44969,1187666678.0
2025-09-19,3169.95,3177.3,3144.5,3169.85,44929,9010,142015191.0
2025-09-18,3186.8,3202.95,3161.0,3176.25,365538,28675,1162134666.0
2025-09-17,3155.45,3182.0,3141.45,3172.8,142149,12940,450774579.0
2025-09-16,3129.95,3150.0,3109.4,3145.45,74763,3289,233543458.0
2025-09-15,3126.05,3131.0,3096.0,3111.5,103887,8331,322803071.0
2025-09-12,3140.05,3148.5,3120.35,3134.05,43288,4319,135628528.0
2025-09-11,3133.05,3138.3,3110.15,3123.95,533044,38168,1663812548.0
2025-09-10,3055.0,3122.0,3055.0,3110.15,250881,22804,779056163.0
2025-09-09,3034.9,3059.9,3031.05,3049.45,111210,10226,338884665.0
2025-09-08,3048.5,3066.55,3016.6,3019.3,194003,20247,588167208.0
2025-09-05,3099.95,3104.6,3029.5,3048.45,191114,18710,583704042.0
2025-09-04,3120.0,3120.0,3090.1,3095.75,394965,29218,1223882982.0
2025-09-03,3120.3,3142.65,3087.75,3098.2,172159,15817,534200627.0
2025-09-02,3123.0,3155.35,3105.0,3112.15,36874,3953,115317651.0
2025-09-01,3096.6,3130.7,3095.15,3112.2,58410,5090,182163938.0
2025-08-29,3090.0,3114.8,3077.0,3084.4,275151,15460,852682837.0
2025-08-28,3155.95,3155.95,3087.1,3096.65,135322,8456,421794928.0
2025-08-26,3130.0,3163.4,3121.0,3156.25,609827,37522,1921945858.0
2025-08-25,3084.0,3152.0,3080.0,3140.75,178864,14830,559806238.0
2025-08-22,3098.0,3098.0,3050.55,3053.65,84551,5089,259515024.0
2025-08-21,3115.05,3123.0,3083.1,3101.2,56847,5407,176668813.0
2025-08-20,3016.1,3102.1,3012.0,3097.4,103099,7844,316251883.0
2025-08-19,3015.0,3024.9,3010.0,3016.15,166183,15009,501367957.0
2025-08-18,3059.95,3059.95,3003.9,3011.95,93061,6164,280530818.0
2025-08-14,3035.6,3055.0,3017.9,3021.9,150008,6664,454846166.0
2025-08-13,3039.95,3045.85,3029.0,3035.6,69512,8167,211127448.0
2025-08-12,3042.2,3095.45,3025.8,3035.5,52665,4964,161075121.0
2025-08-11,3048.0,3049.15,3021.9,3040.35,82049,5201,249561873.0
2025-08-08,3047.0,3058.0,3025.0,3034.5,80383,9516,244667773.0
2025-08-07,3029.85,3050.95,3012.0,3047.15,88044,6401,266349547.0
2025-08-06,3072.8,3072.8,3027.0,3031.6,37832,4559,114930045.0
2025-08-05,3072.0,3077.45,3042.4,3062.15,131048,11009,400710932.0
2025-08-04,3014.6,3080.0,2992.05,3074.9,169679,16078,514564667.0
2025-08-01,3021.45,3037.3,3000.0,3003.1,262947,23336,793026797.0
2025-07-31,3047.55,3060.0,3015.05,3037.35,118847,7943,360323422.0
2025-07-30,3060.0,3070.0,3048.05,3053.55,100412,11598,307154665.0
2025-07-29,3069.3,3074.5,3041.0,3056.55,163690,11635,500321239.0
2025-07-28,3113.0,3113.05,3070.0,3079.05,224281,15478,693802539.0
2025-07-25,3149.95,3157.25,3127.0,3134.35,101533,12885,318974965.0
2025-07-24,3165.0,3174.3,3140.0,3150.15,142183,13571,448200942.0
2025-07-23,3169.0,3182.95,3159.0,3179.35,78657,8312,249400688.0
2025-07-22,3160.9,3179.65,3154.25,3159.75,127085,10520,402050361.0
2025-07-21,3221.7,3221.7,3152.5,3158.4,66767,7294,211256621.0
2025-07-18,3213.05,3227.95,3186.9,3189.85,95407,7121,305626714.0
2025-07-17,3230.0,3242.05,3204.0,3208.5,92023,7367,296859688.0
2025-07-16,3225.0,3245.0,3220.35,3232.45,124256,11435,401981779.0
2025-07-15,3210.0,3259.8,3208.4,3252.8,236281,6646,766632027.0
2025-07-14,3281.4,3281.4,3200.5,3223.2,191459,13449,616711005.0
2025-07-11,3314.0,3337.25,3261.35,3265.4,453988,45736,1492430541.0
2025-07-10,3385.0,3399.75,3356.35,3382.3,268234,8264,906744590.0
2025-07-09,3416.6,3416.6,3366.9,3384.35,79903,9538,270651259.0
2025-07-08,3410.0,3424.0,3394.05,3406.35,377142,15549,1284724226.0
2025-07-07,3420.9,3426.35,3408.2,3411.95,77567,6382,265064140.0
2025-07-04,3401.1,3426.0,3388.65,3420.95,170988,9758,583650308.0
2025-07-03,3434.9,3435.0,3398.15,3400.75,113506,9889,387362340.0
2025-07-02,3450.05,3489.85,3420.1,3423.35,54493,3550,187922763.0
2025-07-01,3460.95,3485.0,3414.45,3429.45,221565,10518,760415640.0
2025-06-30,3444.95,3465.0,3430.15,3461.05,80588,6962,278362576.0
2025-06-27,3455.0,3466.65,3430.75,3443.15,35961,3200,124047295.0
2025-06-26,3447.25,3451.0,3416.0,3441.65,60021,6008,206174880.0
2025-06-25,3409.6,3449.9,3400.9,3445.65,18541,2090,63446544.0
2025-06-24,3430.5,3442.8,3382.4,3390.2,771522,25978,2622189887.0
2025-06-23,3414.3,3429.3,3370.1,3393.4,136998,8910,464809774.0
2025-06-20,3424.35,3445.6,3408.5,3434.35,419497,9896,1434371436.0
