Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-March-2024,1605.40,1634.05,1605.40,1620.50,1623.930038233021607651,300264,8477,487607729.00,189193,63.01,28.65,15.10
27-March-2024,1598.00,1625.55,1592.20,1608.10,1602.122322869249235855,1524580,1327,2442563651.00,1510371,99.07,33.35,10.10
26-March-2024,1611.70,1613.25,1593.50,1597.00,1604.923155272738274119,99161,5484,159145785.00,74912,75.55,19.75,-14.70
22-March-2024,1564.65,1621.15,1564.65,1608.00,1604.108909890554083681,227601,9749,365096792.00,111548,49.01,56.50,43.35
21-March-2024,1565.20,1570.00,1542.45,1564.60,1561.136899739700206444,55705,4751,86963131.00,39411,70.75,27.55,-0.60
20-March-2024,1555.75,1558.45,1520.30,1552.20,1536.323609874233580851,156083,6556,239793998.00,121498,77.84,38.15,-3.55
19-March-2024,1577.55,1580.05,1540.85,1551.15,1562.609417294253604585,128933,9143,201471920.00,95342,73.95,39.20,-26.40
18-March-2024,1549.90,1575.30,1543.95,1571.45,1562.605575814610045876,25503,1845,39851130.00,12942,50.75,31.35,21.55
15-March-2024,1569.75,1571.90,1541.25,1547.60,1548.750403832228596891,143624,8965,222437728.00,69897,48.67,30.65,-22.15
14-March-2024,1558.05,1573.80,1546.50,1569.75,1560.180792240754169688,22064,3062,34423829.00,8289,37.57,27.30,11.70
13-March-2024,1576.15,1589.00,1544.00,1557.90,1559.559397704538275244,47485,5393,74055678.00,31260,65.83,45.00,-18.25
12-March-2024,1593.95,1603.75,1581.15,1584.40,1593.291859846469559930,13157,1482,20962941.00,5100,38.76,22.60,-9.55
11-March-2024,1608.45,1627.00,1587.00,1592.40,1605.191952347392911964,207166,4333,332541196.00,181979,87.84,40.00,-16.05
7-March-2024,1614.95,1619.85,1600.80,1606.65,1608.288813315638133156,180840,6545,290842949.00,80686,44.62,19.05,-8.30
6-March-2024,1574.15,1607.00,1566.95,1603.90,1592.220863521620824181,30503,8302,48567513.00,12122,39.74,40.05,29.75
5-March-2024,1552.85,1576.15,1534.85,1574.15,1558.178137983818062541,36584,3124,57004389.00,16057,43.89,41.30,21.30
4-March-2024,1559.55,1569.00,1549.20,1552.25,1558.982735257214554579,19925,2084,31062731.00,8446,42.39,19.80,-7.30
2-March-2024,1578.90,1578.90,1528.35,1551.05,1554.823649041255084253,3442,390,5351703.00,2025,58.83,50.55,-27.85
1-March-2024,1585.95,1585.95,1547.45,1558.70,1560.703975578090459314,142495,10058,222392513.00,9002,6.32,38.50,-27.25
29-February-2024,1570.55,1586.00,1557.45,1576.20,1570.184878744650499286,14020,1301,22013992.00,4233,30.19,28.55,5.65
